Investor Name,Ticker,Buy_Date
Ro Khanna,INVH,2025-11-03
Ro Khanna,INVH,2025-11-10
Ro Khanna,CAG,2025-07-01
Ro Khanna,CAG,2025-11-10
Ro Khanna,INCY,2025-05-19
Ro Khanna,TECH,2025-05-19
Ro Khanna,TECH,2025-05-28
Ro Khanna,CBRE,2025-11-10
Ro Khanna,SYK,2025-11-10
Ro Khanna,AFL,2025-07-25
Ro Khanna,AFL,2025-08-04
Ro Khanna,AFL,2025-10-07
Ro Khanna,BNPQY,2025-05-28
Ro Khanna,BNPQY,2025-05-30
Ro Khanna,BNPQY,2025-07-15
Ro Khanna,BNPQY,2025-08-21
Ro Khanna,MSCI,2025-10-07
Ro Khanna,EQIX,2025-11-10
Ro Khanna,GIS,2025-06-25
Ro Khanna,GIS,2025-07-10
Ro Khanna,GIS,2025-07-24
Ro Khanna,GIS,2025-08-04
Ro Khanna,GIS,2025-10-07
Ro Khanna,GIS,2025-11-10
Ro Khanna,TYL,2025-08-04
Ro Khanna,TYL,2025-10-07
Ro Khanna,BNS,2025-05-28
Ro Khanna,BNS,2025-07-09
Ro Khanna,BNS,2025-07-29
Ro Khanna,COIN,2025-05-28
Ro Khanna,COIN,2025-06-23
Ro Khanna,VICI,2025-10-07
Ro Khanna,SPG,2025-08-26
Ro Khanna,SPG,2025-10-07
Ro Khanna,SPG,2025-11-03
Ro Khanna,DVA,2025-05-28
Ro Khanna,BBY,2025-08-04
Ro Khanna,FEDXX,2025-06-10
Ro Khanna,FEDXX,2025-06-13
Ro Khanna,FEDXX,2025-06-17
Ro Khanna,FEDXX,2025-06-23
Ro Khanna,FEDXX,2025-06-25
Ro Khanna,RCI,2025-06-13
Ro Khanna,RCI,2025-07-01
Ro Khanna,SIEGY,2025-06-13
Ro Khanna,TSM,2025-07-11
Ro Khanna,TSM,2025-08-19
Ro Khanna,TSM,2025-10-10
Ro Khanna,SO,2025-06-16
Ro Khanna,VZ,2025-11-10
Ro Khanna,LKQ,2025-08-26
Ro Khanna,LKQ,2025-11-03
Ro Khanna,KIM,2025-08-26
Ro Khanna,FLT,2025-08-04
Ro Khanna,FLT,2025-08-26
Ro Khanna,FLT,2025-11-03
Ro Khanna,FLT,2025-11-10
Ro Khanna,K,2025-10-07
Ro Khanna,LULU,2025-11-10
Ro Khanna,STZ,2025-07-25
Ro Khanna,STZ,2025-08-04
Ro Khanna,STZ,2025-11-03
Ro Khanna,STZ,2025-11-10
Ro Khanna,MHK,2025-08-04
Ro Khanna,HWM,2025-06-23
Ro Khanna,POOL,2025-08-04
Ro Khanna,GRMN,2025-08-04
Ro Khanna,TU,2025-06-24
Ro Khanna,AXTA,2025-08-22
Ro Khanna,AXTA,2025-10-28
Ro Khanna,AXTA,2025-10-29
Ro Khanna,AXTA,2025-10-30
Ro Khanna,AXTA,2025-11-03
Ro Khanna,AXTA,2025-11-05
Ro Khanna,AXTA,2025-11-06
Ro Khanna,AXTA,2025-11-07
Ro Khanna,AXTA,2025-11-10
Ro Khanna,AXTA,2025-11-13
Ro Khanna,PPL,2025-06-27
Ro Khanna,PPL,2025-11-25
Ro Khanna,CEG,2025-06-27
Ro Khanna,MIR,2025-06-27
Ro Khanna,EXPE,2025-08-26
Ro Khanna,CCL,2025-11-03
Ro Khanna,KVUE,2025-11-10
Ro Khanna,DPZ,2025-11-03
Ro Khanna,VTR,2025-08-04
Ro Khanna,VTR,2025-11-03
Ro Khanna,8376923Z,2025-07-02
Ro Khanna,KO,2025-08-04
Ro Khanna,LNC,2025-07-03
Ro Khanna,NI,2025-07-09
Ro Khanna,VIG,2025-07-21
Ro Khanna,VIG,2025-07-21
Ro Khanna,VIG,2025-07-21
Ro Khanna,VIG,2025-07-29
Ro Khanna,VIG,2025-07-29
Ro Khanna,CPB,2025-08-04
Ro Khanna,IT,2025-07-25
Ro Khanna,IT,2025-08-26
Ro Khanna,ERIE,2025-07-25
Ro Khanna,TTD,2025-08-04
Ro Khanna,KDP,2025-10-07
Ro Khanna,KDP,2025-11-03
Ro Khanna,KDP,2025-11-10
Ro Khanna,CM,2025-07-31
Ro Khanna,CM,2025-08-07
Ro Khanna,BRO,2025-08-26
Ro Khanna,BRO,2025-10-07
Ro Khanna,BRO,2025-11-03
Ro Khanna,BRO,2025-11-10
Ro Khanna,AMCR,2025-10-07
Ro Khanna,CDAY,2025-11-03
Ro Khanna,CDAY,2025-11-10
Ro Khanna,CHRW,2025-08-04
Ro Khanna,SQ,2025-08-26
Ro Khanna,SQ,2025-11-03
Ro Khanna,ALL,2025-08-04
Ro Khanna,WELL,2025-08-04
Ro Khanna,MAS,2025-08-26
Ro Khanna,CRWV,2025-08-19
Ro Khanna,CME,2025-10-07
Ro Khanna,CME,2025-11-03
Ro Khanna,AMRZ,2025-10-01
Ro Khanna,AMRZ,2025-10-03
Ro Khanna,AMRZ,2025-10-08
Ro Khanna,AMRZ,2025-10-14
Ro Khanna,AMRZ,2025-10-15
Ro Khanna,AMRZ,2025-10-17
Ro Khanna,AMRZ,2025-10-20
Ro Khanna,AMRZ,2025-10-24
Ro Khanna,AMRZ,2025-11-04
Ro Khanna,CMA,2025-10-06
Ro Khanna,EQH,2025-10-06
Ro Khanna,EQH,2025-10-16
Ro Khanna,EQH,2025-10-24
Ro Khanna,JKHY,2025-10-07
Ro Khanna,JKHY,2025-11-03
Ro Khanna,PAYC,2025-11-03
Ro Khanna,AZN,2025-10-10
Ro Khanna,IOT,2025-10-17
Ro Khanna,7410Z,2025-10-17
Ro Khanna,SRE,2025-10-17
Ro Khanna,SRE,2025-11-14
Ro Khanna,COHR,2025-10-17
Ro Khanna,COHR,2025-11-25
Ro Khanna,OC,2025-10-21
Ro Khanna,OC,2025-10-22
Ro Khanna,OC,2025-10-24
Ro Khanna,ALLY,2025-10-22
Ro Khanna,EQT,2025-10-24
Ro Khanna,NVT,2025-10-24
Ro Khanna,NVT,2025-11-25
Ro Khanna,EXC,2025-10-30
Ro Khanna,CMS,2025-10-30
Ro Khanna,EME,2025-11-03
Ro Khanna,J,2025-11-03
Ro Khanna,MCK,2025-11-03
Ro Khanna,EBAY,2025-11-03
Ro Khanna,T,2025-11-03
Ro Khanna,HRL,2025-11-10
Ro Khanna,FCNCA,2025-11-13
Ro Khanna,III,2025-11-14
Ro Khanna,AXAHY,2025-11-14
Ro Khanna,SAP,2025-11-14
Ro Khanna,IDEXY,2025-11-14
Ro Khanna,WIX,2025-11-17
Ro Khanna,WIX,2025-11-18
Ro Khanna,WIX,2025-11-19
Ro Khanna,D,2025-11-19
Ro Khanna,BCE,2025-11-19
Markwayne Mullin,FCFS,2026-01-05
Markwayne Mullin,FCFS,2026-02-04
Markwayne Mullin,AMD,2024-01-02
Markwayne Mullin,NVDA,2024-01-02
Markwayne Mullin,NVDA,2025-12-29
Markwayne Mullin,LRCX,2025-05-13
Markwayne Mullin,LRCX,2025-12-29
Markwayne Mullin,META,2024-01-02
Markwayne Mullin,META,2025-12-29
Markwayne Mullin,ADBE,2026-01-05
Markwayne Mullin,ADBE,2026-02-04
Markwayne Mullin,AMAT,2025-05-13
Markwayne Mullin,AMAT,2025-12-29
Markwayne Mullin,AAPL,2024-01-02
Markwayne Mullin,AAPL,2025-12-29
Markwayne Mullin,AXON,2024-01-04
Markwayne Mullin,CYBR,2024-01-04
Markwayne Mullin,ELF,2024-01-04
Markwayne Mullin,ETN,2024-01-04
Markwayne Mullin,FRPT,2024-01-04
Markwayne Mullin,OLLI,2024-01-04
Markwayne Mullin,SFM,2024-01-04
Markwayne Mullin,BMI,2024-01-04
Markwayne Mullin,PCLPX,2024-10-29
Markwayne Mullin,PCLPX,2024-11-12
Markwayne Mullin,LLY,2024-12-11
Markwayne Mullin,LLY,2025-12-29
Markwayne Mullin,COP,2025-05-13
Markwayne Mullin,COP,2025-12-29
Markwayne Mullin,TMO,2025-05-13
Markwayne Mullin,VLO,2025-05-13
Markwayne Mullin,CVX,2025-05-13
Markwayne Mullin,CVX,2025-12-29
Markwayne Mullin,LPLA,2025-05-13
Markwayne Mullin,LHX,2025-05-13
Markwayne Mullin,UNH,2026-02-25
Markwayne Mullin,UNH,2026-03-16
Markwayne Mullin,MSFT,2025-11-03
Markwayne Mullin,MSFT,2025-12-29
Markwayne Mullin,PNR,2025-11-10
Markwayne Mullin,COF,2025-11-10
Markwayne Mullin,COF,2025-12-29
Markwayne Mullin,LRN,2026-01-05
Markwayne Mullin,LRN,2026-02-04
Markwayne Mullin,CAT,2025-12-29
Markwayne Mullin,JPM,2025-12-29
Markwayne Mullin,RTX,2025-12-29
Markwayne Mullin,NOW,2025-12-29
Markwayne Mullin,NOW,2026-03-16
Markwayne Mullin,INTU,2026-03-16
Markwayne Mullin,HD,2025-12-29
Markwayne Mullin,ISRG,2025-12-29
Markwayne Mullin,ISRG,2026-03-16
Markwayne Mullin,COST,2025-12-29
Markwayne Mullin,HLT,2025-12-29
Markwayne Mullin,MA,2025-12-29
Markwayne Mullin,AXP,2025-12-29
Markwayne Mullin,IQV,2025-12-29
Markwayne Mullin,CRM,2025-12-29
Markwayne Mullin,GOOGL,2025-12-29
Markwayne Mullin,AMZN,2025-12-29
Markwayne Mullin,KO,2025-12-29
Markwayne Mullin,ICE,2025-12-29
Markwayne Mullin,ELV,2025-12-29
Markwayne Mullin,DE,2025-12-29
Markwayne Mullin,BSX,2025-12-29
Markwayne Mullin,AMKR,2026-01-05
Markwayne Mullin,AMKR,2026-02-04
Markwayne Mullin,APG,2026-01-05
Markwayne Mullin,APG,2026-02-04
Markwayne Mullin,C,2026-01-05
Markwayne Mullin,C,2026-02-04
Markwayne Mullin,CRS,2026-01-05
Markwayne Mullin,CRS,2026-02-04
Markwayne Mullin,MCK,2026-01-05
Markwayne Mullin,MCK,2026-02-04
Markwayne Mullin,MPWR,2026-01-05
Markwayne Mullin,MPWR,2026-02-04
Laurel Lee,HURA,2025-07-13
John Hickenlooper,LBRDA,2025-05-09
John Hickenlooper,LBRDA,2025-05-19
John Hickenlooper,UBER,2026-01-14
John Hickenlooper,ETN,2026-01-14
John Hickenlooper,INTU,2026-03-16
John Hickenlooper,PANW,2026-03-16
Scott Franklin,SBUX,2024-08-07
Scott Franklin,GD,2024-08-07
Scott Franklin,LSYIX,2024-08-07
Scott Franklin,LMT,2024-08-07
Scott Franklin,QQQM,2024-08-07
Scott Franklin,SDVY,2024-08-07
Scott Franklin,FBKWX,2024-08-07
Scott Franklin,COST,2024-08-07
Scott Franklin,UNH,2024-08-07
Scott Franklin,ACN,2024-08-07
Scott Franklin,CB,2024-08-07
Scott Franklin,AMGN,2024-08-07
Scott Franklin,APD,2024-08-07
Scott Franklin,UNP,2025-04-21
Scott Franklin,UNP,2025-10-14
Scott Franklin,UNP,2025-10-14
Scott Franklin,NVO,2025-08-04
Scott Franklin,NVO,2025-08-04
Scott Franklin,IVV,2025-10-14
Scott Franklin,IVV,2025-10-14
Scott Franklin,ADP,2026-03-16
Scott Franklin,ITW,2026-03-16
Debbie Wasserman Schultz,NGD,2024-02-28
Debbie Wasserman Schultz,ICHR,2025-08-05
Debbie Wasserman Schultz,SSYS,2025-08-15
Lisa McClain,AMD,2025-10-30
Lisa McClain,NVDA,2025-06-11
Lisa McClain,NVDA,2025-06-17
Lisa McClain,NVDA,2025-10-30
Lisa McClain,ASML,2026-03-16
Lisa McClain,SMR,2024-11-08
Lisa McClain,SMR,2025-07-08
Lisa McClain,SMR,2025-07-09
Lisa McClain,TSLA,2026-03-16
Lisa McClain,NOW,2025-08-04
Lisa McClain,V,2025-10-30
Lisa McClain,GOOGL,2025-06-24
Lisa McClain,GOOGL,2025-10-30
Lisa McClain,AMZN,2026-03-16
Lisa McClain,AAPL,2026-03-16
Lisa McClain,META,2025-10-30
Lisa McClain,AVGO,2025-10-30
Lisa McClain,GTY,2026-03-16
Lisa McClain,HDB,2026-03-16
Lisa McClain,UL,2026-03-16
Lisa McClain,SAP,2026-03-16
Lisa McClain,NVO,2026-03-16
Lisa McClain,NVS,2026-03-16
Lisa McClain,JPM,2025-10-30
Lisa McClain,BHP,2026-03-16
Lisa McClain,LPX,2026-03-16
Lisa McClain,GME,2025-06-11
Lisa McClain,CNM,2026-03-16
Lisa McClain,SAIC,2026-03-16
Lisa McClain,SFM,2026-03-16
Lisa McClain,NTES,2026-03-16
Lisa McClain,CTRA,2025-06-17
Lisa McClain,SBUX,2025-07-22
Lisa McClain,HUM,2026-03-16
Lisa McClain,INGR,2026-03-16
Lisa McClain,PEP,2025-10-30
Lisa McClain,OVV,2025-06-24
Lisa McClain,CHE,2025-06-24
Lisa McClain,XOM,2025-10-30
Lisa McClain,DOW,2025-06-24
Lisa McClain,ELV,2025-07-10
Lisa McClain,ATR,2025-06-24
Lisa McClain,KO,2026-03-16
Lisa McClain,BBAI,2025-07-10
Lisa McClain,BBAI,2025-08-07
Lisa McClain,BBAI,2026-02-04
Lisa McClain,BBAI,2026-02-06
Lisa McClain,SIX,2025-07-16
Lisa McClain,SLB,2026-03-16
Lisa McClain,DRI,2026-03-16
Lisa McClain,ACI,2026-03-16
Lisa McClain,IT,2026-03-16
Lisa McClain,RGTI,2025-07-17
Lisa McClain,TRGP,2025-07-22
Lisa McClain,LAD,2025-07-22
Lisa McClain,FISV,2025-07-22
Lisa McClain,BAX,2026-03-16
Lisa McClain,BHLB,2025-08-04
Lisa McClain,ROL,2026-03-16
Lisa McClain,SNDR,2026-03-16
Lisa McClain,FMC,2026-03-16
Lisa McClain,WTRG,2026-03-16
Lisa McClain,KVUE,2026-03-16
Lisa McClain,AMH,2026-03-16
Lisa McClain,QLYS,2026-03-16
Lisa McClain,OPCH,2026-03-16
Lisa McClain,MGPI,2026-03-16
Lisa McClain,STX,2026-03-16
Julie Johnson,MMM,2025-04-11
Julie Johnson,MMM,2025-06-18
Julie Johnson,GOOGL,2025-10-31
Shri Thanedar,MSTR,2024-07-01
Ritchie Torres,AVGO,2026-03-16
Ritchie Torres,MKC,2026-03-16
Ritchie Torres,UNP,2026-03-16
Ritchie Torres,CRM,2026-03-16
Ritchie Torres,SHW,2026-03-16
Ritchie Torres,TMUS,2026-03-16
Ritchie Torres,PG,2026-03-16
Ritchie Torres,APO,2026-03-16
Ritchie Torres,LHX,2026-03-16
Ritchie Torres,KMI,2026-03-16
Ritchie Torres,JPM,2026-03-16
Ritchie Torres,HD,2026-03-16
Ritchie Torres,EQR,2026-03-16
Ritchie Torres,ELS,2026-03-16
Ritchie Torres,EQIX,2026-03-16
Ritchie Torres,EQT,2026-03-16
Ritchie Torres,ASML,2026-03-16
Ritchie Torres,BLK,2026-03-16
Ritchie Torres,KO,2026-03-16
Ritchie Torres,BX,2026-03-16
Ritchie Torres,OWL,2026-03-16
Ritchie Torres,PPL,2026-03-16
Ritchie Torres,OTIS,2026-03-16
Ritchie Torres,ORCL,2026-03-16
Ritchie Torres,OKE,2026-03-16
Ritchie Torres,NOC,2026-03-16
Ritchie Torres,NEE,2026-03-16
Ritchie Torres,QCOM,2026-03-16
Ritchie Torres,MRK,2026-03-16
Ritchie Torres,MS,2026-03-16
Ritchie Torres,ABBV,2026-03-16
Ritchie Torres,MSFT,2026-03-16
Ritchie Torres,WMB,2026-03-16
Ritchie Torres,GOOGL,2026-03-16
Ritchie Torres,AMH,2026-03-16
Ritchie Torres,AMT,2026-03-16
Ritchie Torres,META,2026-03-16
Ritchie Torres,JNJ,2026-03-16
Ritchie Torres,GLPI,2026-03-16
Ritchie Torres,ENB,2026-03-16
Ritchie Torres,EIX,2026-03-16
Ritchie Torres,LEN,2026-03-16
Ritchie Torres,SRE,2026-03-16
Ritchie Torres,APPL,2026-03-16
Ritchie Torres,ARE,2026-03-16
Ritchie Torres,CMCSA,2026-03-16
Ritchie Torres,LMT,2026-03-16
Ritchie Torres,UNH,2026-03-16
Ritchie Torres,USB,2026-03-16
Ritchie Torres,TXN,2026-03-16
Ritchie Torres,PEG,2026-03-16
Ritchie Torres,PLD,2026-03-16
Ritchie Torres,PAGP,2026-03-16
Ritchie Torres,NSRGY,2026-03-16
Ritchie Torres,NVDA,2026-03-16
Ritchie Torres,NXPI,2026-03-16
Ritchie Torres,ODFL,2026-03-16
Julia Letlow,VRTX,2024-10-23
Julia Letlow,WAT,2025-12-08
Julia Letlow,V,2024-10-23
Julia Letlow,V,2024-10-25
Julia Letlow,V,2025-07-24
Julia Letlow,WELL,2024-10-23
Julia Letlow,WFC,2024-10-23
Julia Letlow,LOW,2024-10-23
Julia Letlow,LOW,2025-08-08
Julia Letlow,MSFT,2025-05-08
Julia Letlow,JPM,2024-10-23
Julia Letlow,JPM,2024-10-25
Julia Letlow,META,2026-02-12
Julia Letlow,META,2026-02-12
Julia Letlow,UNH,2025-04-22
Julia Letlow,PNC,2024-10-23
Julia Letlow,PH,2024-10-23
Julia Letlow,DUK,2024-10-23
Julia Letlow,AA,2024-10-23
Julia Letlow,AMZN,2025-10-01
Julia Letlow,AAPL,2026-02-02
Julia Letlow,AAPL,2026-02-02
Julia Letlow,BA,2026-02-02
Julia Letlow,BA,2026-02-02
Julia Letlow,BAH,2024-10-23
Julia Letlow,CVX,2024-10-23
Julia Letlow,WSM,2024-10-23
Julia Letlow,WSM,2025-07-25
Julia Letlow,TSM,2026-02-02
Julia Letlow,TSM,2026-02-02
Julia Letlow,TMO,2025-07-25
Julia Letlow,SAIA,2024-10-23
Julia Letlow,NEE,2024-11-01
Julia Letlow,NUE,2024-10-23
Julia Letlow,PEP,2024-10-25
Julia Letlow,PEP,2026-02-05
Julia Letlow,PEP,2026-02-05
Julia Letlow,DIS,2024-10-25
Julia Letlow,DIS,2025-11-03
Julia Letlow,WMT,2024-10-25
Julia Letlow,MCK,2024-12-18
Julia Letlow,MTD,2025-07-25
Julia Letlow,UHS,2025-10-23
Julia Letlow,EXR,2026-02-12
Julia Letlow,EXR,2026-02-12
Julia Letlow,GLOB,2025-07-25
Julia Letlow,DHR,2025-04-28
Julia Letlow,AMD,2025-06-17
Julia Letlow,AMD,2026-02-02
Julia Letlow,AMD,2026-02-02
Julia Letlow,CSCO,2025-06-17
Julia Letlow,CSCO,2026-02-02
Julia Letlow,CSCO,2026-02-02
Julia Letlow,PFE,2025-06-17
Julia Letlow,SYF,2025-07-02
Julia Letlow,GOOGL,2025-07-02
Julia Letlow,AIZ,2025-08-26
Julia Letlow,PG,2025-10-16
Julia Letlow,PG,2026-02-02
Julia Letlow,PG,2026-02-02
Julia Letlow,RELX,2025-10-22
Julia Letlow,IBM,2025-10-22
Julia Letlow,IBM,2026-02-02
Julia Letlow,IBM,2026-02-02
Julia Letlow,KO,2025-11-03
Julia Letlow,SF,2025-11-03
Julia Letlow,DVN,2025-12-08
Julia Letlow,AZN,2025-12-08
Julia Letlow,CMI,2026-02-04
Julia Letlow,CMI,2026-02-04
Julia Letlow,REGN,2026-02-12
Julia Letlow,REGN,2026-02-12
Julia Letlow,VST,2026-02-17
Julia Letlow,VST,2026-02-17
Julia Letlow,TRV,2026-02-20
Julia Letlow,TRV,2026-02-20
Julia Letlow,INTC,2026-03-16
Julia Letlow,GTES,2026-03-16
Julia Letlow,DY,2026-03-16
Julia Letlow,DLTR,2026-03-16
Val Hoyle,NVDA,2025-01-13
Val Hoyle,NVDA,2025-01-14
Val Hoyle,NVDA,2025-06-06
Val Hoyle,NVDA,2025-06-09
Val Hoyle,PCG,2024-10-29
Val Hoyle,VRT,2024-10-29
Val Hoyle,NVO,2024-10-29
Val Hoyle,NFLX,2025-02-04
Val Hoyle,TSM,2025-05-06
Val Hoyle,MSFT,2025-01-13
Val Hoyle,MSFT,2025-06-06
Val Hoyle,MSFT,2025-06-09
Val Hoyle,META,2025-06-06
Val Hoyle,CNC,2024-10-29
Val Hoyle,CF,2024-10-29
Val Hoyle,DHR,2024-10-29
Val Hoyle,EIX,2024-10-29
Val Hoyle,URI,2025-08-07
Val Hoyle,WFC,2025-06-06
Val Hoyle,BAC,2025-06-06
Val Hoyle,BMY,2024-10-29
Val Hoyle,KKR,2025-04-02
Val Hoyle,AVGO,2025-06-06
Val Hoyle,GOOGL,2025-07-14
Val Hoyle,AAPL,2025-06-06
Val Hoyle,ANET,2025-07-14
Val Hoyle,AMZN,2025-01-13
Val Hoyle,AMZN,2025-04-02
Val Hoyle,AMZN,2025-06-06
Val Hoyle,AMZN,2025-07-02
Val Hoyle,AMZN,2026-03-16
Val Hoyle,SNAP,2025-02-04
Val Hoyle,LPLA,2025-03-03
Val Hoyle,CRWV,2025-06-06
Val Hoyle,TYL,2025-06-06
Val Hoyle,TYL,2025-08-07
Val Hoyle,KNX,2025-06-26
Val Hoyle,GDDY,2026-03-16
Brandon Gill,$BTC,2025-01-29
Brandon Gill,$BTC,2025-02-27
Brandon Gill,$BTC,2025-05-13
Brandon Gill,$BTC,2025-05-18
Brandon Gill,$BTC,2025-06-20
Brandon Gill,$BTC,2025-06-23
Brandon Gill,$BTC,2025-07-08
Brandon Gill,$BTC,2025-10-20
Brandon Gill,RSP,2025-06-23
Brandon Gill,TOIXX,2025-05-12
Brandon Gill,DIA,2025-06-23
Brandon Gill,QQQ,2025-06-23
Brandon Gill,QQQ,2025-07-07
Brandon Gill,IBIT,2025-07-17
Brandon Gill,IBIT,2025-10-29
Bruce Westerman,SONY,2025-03-24
Bruce Westerman,SAP,2025-03-20
Bruce Westerman,DE,2025-04-08
Bruce Westerman,NSRGY,2025-03-20
Bruce Westerman,BP,2025-03-21
Bruce Westerman,CAT,2025-04-08
Bruce Westerman,RTX,2025-04-08
Bruce Westerman,ASML,2025-03-20
Tim Moore,F,2025-04-07
Tim Moore,F,2025-04-08
Tim Moore,F,2025-04-09
Tim Moore,F,2025-04-10
Tim Moore,TNA,2025-03-06
Tim Moore,TNA,2025-03-07
Tim Moore,TNA,2025-03-10
Tim Moore,TNA,2025-03-11
Tim Moore,TNA,2025-03-12
Tim Moore,TNA,2025-03-31
Tim Moore,TNA,2025-04-01
Tim Moore,TNA,2025-04-03
Tim Moore,TNA,2025-04-04
Tim Moore,TNA,2025-04-08
Tim Moore,TNA,2025-05-22
Tim Moore,TNA,2025-05-27
Tim Moore,TNA,2025-07-03
Tim Moore,TNA,2025-07-09
Tim Moore,TNA,2025-07-10
Tim Moore,TNA,2025-07-11
Tim Moore,TNA,2025-07-18
Tim Moore,TNA,2025-07-21
Tim Moore,TNA,2025-07-24
Tim Moore,BKR,2025-03-04
Tim Moore,BLK,2025-03-04
Tim Moore,DASH,2025-03-04
Tim Moore,USFD,2025-03-04
Tim Moore,HOG,2025-04-04
Tim Moore,HOG,2025-05-01
Tim Moore,HOG,2025-07-30
Tim Moore,HOG,2025-11-21
Tim Moore,HOG,2025-12-09
Tim Moore,HOG,2025-12-18
Tim Moore,HOG,2026-01-23
Tim Moore,AAL,2025-04-01
Tim Moore,AAL,2025-04-02
Tim Moore,AAL,2025-04-04
Tim Moore,AAL,2025-04-07
Tim Moore,AAL,2025-04-18
Tim Moore,AAL,2025-04-22
Tim Moore,AAL,2025-06-16
Tim Moore,SMCY,2025-03-31
Tim Moore,SMCY,2025-04-01
Tim Moore,SMCY,2025-04-17
Tim Moore,SMCY,2025-04-22
Tim Moore,SMCY,2025-05-09
Tim Moore,SMCY,2025-06-16
Tim Moore,SMCY,2025-08-06
Tim Moore,SMCY,2025-08-07
Tim Moore,SMCY,2025-08-20
Tim Moore,SMCY,2025-08-21
Tim Moore,SMCY,2025-08-29
Tim Moore,TQQQ,2025-04-22
Tim Moore,AAPL,2025-06-02
Tim Moore,TZA,2025-06-27
Tim Moore,TZA,2025-06-30
Tim Moore,TZA,2025-08-13
Tim Moore,TZA,2025-08-14
Tim Moore,TZA,2025-08-25
Tim Moore,TZA,2025-08-28
Tim Moore,CNC,2025-07-18
Tim Moore,CNC,2025-07-21
Tim Moore,CNC,2025-07-22
Tim Moore,CNC,2025-07-29
Tim Moore,CNC,2025-07-30
Tim Moore,CNC,2025-08-07
Tim Moore,CNC,2025-08-08
Tim Moore,UNH,2025-07-21
Tim Moore,UNH,2025-08-01
Tim Moore,UNH,2025-08-08
Tim Moore,DNUT,2025-07-30
Tim Moore,DNUT,2025-08-01
Tim Moore,DNUT,2025-08-04
Tim Moore,DNUT,2026-02-12
Tim Moore,INTC,2025-08-01
Tim Moore,INTC,2025-08-08
Tim Moore,INTC,2025-08-11
Tim Moore,HY,2025-11-03
Tim Moore,HY,2025-11-05
Tim Moore,HY,2025-11-12
Tim Moore,HY,2025-11-14
Tim Moore,HY,2025-11-20
Tim Moore,HY,2025-12-31
Tim Moore,HY,2026-03-16
Tim Moore,MSTY,2025-08-11
Tim Moore,MSTY,2025-08-20
Tim Moore,VZ,2025-10-31
Tim Moore,VZ,2025-11-05
Tim Moore,VZ,2025-12-10
Tim Moore,GNPX,2025-10-29
Tim Moore,GNPX,2025-11-07
Tim Moore,GNPX,2025-12-18
Tim Moore,GNPX,2026-02-05
Tim Moore,LGIH,2025-11-04
Tim Moore,CBRL,2025-12-31
Tim Moore,COIN,2026-03-16
Jonathan Jackson,TMUS,2025-04-23
Jonathan Jackson,MCK,2025-03-24
Jonathan Jackson,MCK,2025-04-23
Jonathan Jackson,META,2025-04-23
Jonathan Jackson,KKR,2025-03-24
Jonathan Jackson,GS,2025-03-24
Jonathan Jackson,CHD,2025-04-23
Jonathan Jackson,AMZN,2026-02-05
Jonathan Jackson,AMZN,2026-02-05
Jonathan Jackson,WMB,2025-03-24
Jonathan Jackson,HOOD,2026-03-16
Jonathan Jackson,STT,2025-11-11
Jonathan Jackson,THC,2026-03-16
Jonathan Jackson,WMT,2026-01-13
Jonathan Jackson,JPM,2026-01-20
Jonathan Jackson,VSAT,2026-01-22
Jonathan Jackson,GEV,2026-01-30
Jonathan Jackson,C,2026-01-30
Jonathan Jackson,C,2026-02-04
Jonathan Jackson,C,2026-02-04
Jonathan Jackson,C,2026-02-05
Jonathan Jackson,C,2026-02-05
Jonathan Jackson,C,2026-02-11
Jonathan Jackson,C,2026-02-11
Jonathan Jackson,WELL,2026-02-11
Jonathan Jackson,WELL,2026-02-11
Jonathan Jackson,BK,2026-02-17
Jonathan Jackson,BK,2026-02-17
Jonathan Jackson,BK,2026-02-17
Jonathan Jackson,BK,2026-02-17
Jefferson Shreve,AMD,2025-05-08
Jefferson Shreve,CBOE,2025-03-13
Jefferson Shreve,CBOE,2025-04-07
Jefferson Shreve,MCD,2025-04-11
Jefferson Shreve,COP,2025-04-11
Jefferson Shreve,HIW,2025-03-13
Jefferson Shreve,AMAT,2025-04-17
Jefferson Shreve,TXN,2025-04-07
Jefferson Shreve,PRU,2025-12-29
Jefferson Shreve,IDXX,2025-04-07
Jefferson Shreve,JPM,2025-12-30
Jefferson Shreve,AKAM,2025-04-07
Jefferson Shreve,UNH,2025-04-07
Jefferson Shreve,RPD,2025-04-07
Jefferson Shreve,BMO,2025-11-13
Jefferson Shreve,PUK,2025-12-29
John Boozman,TBLL,2026-01-23
John Boozman,FTGC,2025-10-03
John Boozman,FTGC,2026-01-23
John Boozman,AVGO,2025-04-08
John Boozman,AVGO,2025-05-13
John Boozman,AVGO,2025-06-11
John Boozman,SHY,2026-03-16
John Boozman,META,2025-04-15
John Boozman,META,2025-05-16
John Boozman,META,2025-05-30
John Boozman,META,2025-10-31
John Boozman,META,2025-11-13
John Boozman,MSFT,2025-04-16
John Boozman,MSFT,2025-04-22
John Boozman,MSFT,2025-12-17
John Boozman,MSFT,2026-02-13
John Boozman,NVDA,2025-05-13
John Boozman,NVDA,2025-08-22
John Boozman,HD,2025-05-16
John Boozman,HD,2025-05-20
John Boozman,AMZN,2025-05-16
John Boozman,AMZN,2025-11-13
John Boozman,GOOGL,2025-05-20
John Boozman,GOOGL,2026-03-16
John Boozman,ATO,2025-05-20
